date,state,district,pincode,enrolment_count,update_count,age_0_18,age_19_40,age_41_60,age_60_plus,source_file
2023-01-14,Delhi,DelhiDistrict,301839,6611,804,1524,3134,1650,303,sample_data.csv
2023-01-14,West Bengal,West BengalDistrict,581460,12903,1307,3327,6126,2806,644,sample_data.csv
2023-01-14,Rajasthan,RajasthanDistrict,347001,7937,1407,2286,3874,1816,0,sample_data.csv
2023-01-14,Gujarat,GujaratDistrict,432350,14956,2769,3621,6598,3478,1259,sample_data.csv
2023-01-14,Madhya Pradesh,Madhya PradeshDistrict,193128,10367,1037,2332,5111,2259,665,sample_data.csv
2023-01-14,Bihar,BiharDistrict,219663,11490,1735,2353,5022,2420,1695,sample_data.csv
2023-01-14,Andhra Pradesh,Andhra PradeshDistrict,980607,14881,1722,3667,6782,3070,1362,sample_data.csv
2023-01-14,Telangana,TelanganaDistrict,303873,7963,1151,1644,3273,1986,1060,sample_data.csv
2023-01-14,Kerala,KeralaDistrict,325758,13009,2284,3417,6195,2847,550,sample_data.csv
2023-01-14,Odisha,OdishaDistrict,837713,6919,719,1620,2982,1420,897,sample_data.csv
2023-01-14,Assam,AssamDistrict,321357,8318,1189,2158,3902,1827,431,sample_data.csv
2023-01-14,Punjab,PunjabDistrict,522317,7061,995,1968,3402,1526,165,sample_data.csv
2023-01-14,Chhattisgarh,ChhattisgarhDistrict,400198,6119,1047,1747,2766,1351,255,sample_data.csv
2023-01-14,Haryana,HaryanaDistrict,821406,5839,724,1563,2637,1181,458,sample_data.csv
2023-01-14,Jharkhand,JharkhandDistrict,672402,5625,803,1358,2657,1278,332,sample_data.csv
2023-01-14,Uttarakhand,UttarakhandDistrict,513176,4262,673,966,1866,896,534,sample_data.csv
2023-01-15,Maharashtra,MaharashtraDistrict,116225,13702,1525,2898,6727,2740,1337,sample_data.csv
2023-01-15,Uttar Pradesh,Uttar PradeshDistrict,734287,20792,2483,4451,9810,4387,2144,sample_data.csv
2023-01-15,Karnataka,KarnatakaDistrict,985470,14686,2561,3805,6847,3647,387,sample_data.csv
2023-01-15,Tamil Nadu,Tamil NaduDistrict,503719,5626,640,1357,2364,1292,613,sample_data.csv
2023-01-15,Delhi,DelhiDistrict,402964,6236,812,1630,2790,1397,419,sample_data.csv
2023-01-15,West Bengal,West BengalDistrict,420641,12727,1336,3801,5244,2983,699,sample_data.csv
2023-01-15,Rajasthan,RajasthanDistrict,675486,13361,1484,2845,5425,3009,2082,sample_data.csv
2023-01-15,Gujarat,GujaratDistrict,694961,4110,706,824,1651,985,650,sample_data.csv
2023-01-15,Madhya Pradesh,Madhya PradeshDistrict,298278,3962,663,1175,1742,932,113,sample_data.csv
2023-01-15,Bihar,BiharDistrict,225744,10461,1423,2171,4428,2150,1712,sample_data.csv
2023-01-15,Andhra Pradesh,Andhra PradeshDistrict,279489,4657,861,1149,2284,1056,168,sample_data.csv
2023-01-15,Telangana,TelanganaDistrict,781365,15141,1950,3061,6253,3491,2336,sample_data.csv
2023-01-15,Kerala,KeralaDistrict,405536,8377,1380,1751,3587,1738,1301,sample_data.csv
2023-01-15,Odisha,OdishaDistrict,333016,8612,1092,2492,4235,1963,0,sample_data.csv
2023-01-15,Assam,AssamDistrict,413950,14751,2237,4292,6923,3603,0,sample_data.csv
2023-01-15,Punjab,PunjabDistrict,316189,3991,500,1167,1967,840,17,sample_data.csv
2023-01-15,Chhattisgarh,ChhattisgarhDistrict,658731,8158,821,2359,3951,1882,0,sample_data.csv
2023-01-15,Haryana,HaryanaDistrict,354191,7854,1540,1664,3504,1698,988,sample_data.csv
2023-01-15,Jharkhand,JharkhandDistrict,430384,13045,2421,2725,5833,3155,1332,sample_data.csv
2023-01-15,Uttarakhand,UttarakhandDistrict,507095,5084,849,1278,2287,1033,486,sample_data.csv
2023-01-16,Maharashtra,MaharashtraDistrict,414118,26511,4137,7161,11363,5748,2239,sample_data.csv
2023-01-16,Uttar Pradesh,Uttar PradeshDistrict,205623,20129,3724,4441,9596,4726,1366,sample_data.csv
2023-01-16,Karnataka,KarnatakaDistrict,227261,12043,1889,2423,5960,3007,653,sample_data.csv
2023-01-16,Tamil Nadu,Tamil NaduDistrict,773128,22646,2434,6374,10236,4614,1422,sample_data.csv
2023-01-16,Delhi,DelhiDistrict,677677,32467,6444,7812,13943,6744,3968,sample_data.csv
2023-01-16,West Bengal,West BengalDistrict,854019,15944,1901,4096,7925,3455,468,sample_data.csv
2023-01-16,Rajasthan,RajasthanDistrict,320321,15574,2359,4521,7423,3688,0,sample_data.csv
2023-01-16,Gujarat,GujaratDistrict,750017,20722,2323,5452,10239,4999,32,sample_data.csv
2023-01-16,Madhya Pradesh,Madhya PradeshDistrict,881237,23071,4259,4674,10227,4618,3552,sample_data.csv
2023-01-16,Bihar,BiharDistrict,519699,20412,2204,4301,10200,4824,1087,sample_data.csv
2023-01-16,Andhra Pradesh,Andhra PradeshDistrict,371729,9094,1091,2075,4218,1932,869,sample_data.csv
2023-01-16,Telangana,TelanganaDistrict,514608,23622,4166,4883,11552,4755,2432,sample_data.csv
2023-01-16,Kerala,KeralaDistrict,907473,13882,2655,3454,5781,3191,1456,sample_data.csv
2023-01-16,Odisha,OdishaDistrict,899784,8752,1716,1922,3547,2039,1244,sample_data.csv
2023-01-16,Assam,AssamDistrict,954158,22887,2994,5566,10427,5021,1873,sample_data.csv
2023-01-16,Punjab,PunjabDistrict,408346,18146,3199,4551,8417,4013,1165,sample_data.csv
2023-01-16,Chhattisgarh,ChhattisgarhDistrict,394993,6821,698,1558,3150,1503,610,sample_data.csv
2023-01-16,Haryana,HaryanaDistrict,261379,13084,2268,3073,5260,3226,1525,sample_data.csv
2023-01-16,Jharkhand,JharkhandDistrict,157775,24745,4189,6062,10274,5817,2592,sample_data.csv
2023-01-16,Uttarakhand,UttarakhandDistrict,742138,9384,1237,2592,4014,2222,556,sample_data.csv
2023-01-17,Maharashtra,MaharashtraDistrict,471032,34756,6754,9507,14778,7444,3027,sample_data.csv
2023-01-17,Uttar Pradesh,Uttar PradeshDistrict,119636,17984,3452,4559,7625,4146,1654,sample_data.csv
2023-01-17,Karnataka,KarnatakaDistrict,917906,18597,2214,5352,8709,4083,453,sample_data.csv
2023-01-17,Tamil Nadu,Tamil NaduDistrict,888377,24544,3501,7169,12245,5803,0,sample_data.csv
2023-01-17,Delhi,DelhiDistrict,426195,12339,1695,2758,6081,2977,523,sample_data.csv
2023-01-17,West Bengal,West BengalDistrict,411717,20341,3777,5876,8623,4499,1343,sample_data.csv
2023-01-17,Rajasthan,RajasthanDistrict,568851,13790,2628,3348,6844,3097,501,sample_data.csv
2023-01-17,Gujarat,GujaratDistrict,806915,23279,2910,6212,9936,5585,1546,sample_data.csv
2023-01-17,Madhya Pradesh,Madhya PradeshDistrict,147808,14792,1746,2992,7207,3624,969,sample_data.csv
2023-01-17,Bihar,BiharDistrict,497928,20761,2527,5554,8514,4446,2247,sample_data.csv
2023-01-17,Andhra Pradesh,Andhra PradeshDistrict,261058,19871,2826,5172,9227,4790,682,sample_data.csv
2023-01-17,Telangana,TelanganaDistrict,719343,14333,1763,3398,6172,3198,1565,sample_data.csv
2023-01-17,Kerala,KeralaDistrict,479334,23946,4392,4915,11760,5107,2164,sample_data.csv
2023-01-17,Odisha,OdishaDistrict,273021,6849,1254,1890,2997,1542,420,sample_data.csv
2023-01-17,Assam,AssamDistrict,153740,10104,1119,2935,4208,2034,927,sample_data.csv
2023-01-17,Punjab,PunjabDistrict,533816,19043,3664,4951,7793,3822,2477,sample_data.csv
2023-01-17,Chhattisgarh,ChhattisgarhDistrict,709713,12181,1246,2659,5879,2504,1139,sample_data.csv
2023-01-17,Haryana,HaryanaDistrict,884180,13739,1898,2959,5513,3223,2044,sample_data.csv
2023-01-17,Jharkhand,JharkhandDistrict,849977,24027,3794,6405,10456,4964,2202,sample_data.csv
2023-01-17,Uttarakhand,UttarakhandDistrict,724642,22783,2661,4656,10416,4850,2861,sample_data.csv
2023-01-18,Maharashtra,MaharashtraDistrict,188092,20626,2305,5353,9181,4601,1491,sample_data.csv
2023-01-18,Uttar Pradesh,Uttar PradeshDistrict,222396,21637,2641,4774,10160,4979,1724,sample_data.csv
2023-01-18,Karnataka,KarnatakaDistrict,474844,8742,1070,1755,3566,2040,1381,sample_data.csv
2023-01-18,Tamil Nadu,Tamil NaduDistrict,852409,30182,3036,7492,14134,6707,1849,sample_data.csv
2023-01-18,Delhi,DelhiDistrict,479180,20727,2576,4610,9479,4487,2151,sample_data.csv
2023-01-18,West Bengal,West BengalDistrict,517102,18175,3428,3930,8903,4368,974,sample_data.csv
2023-01-18,Rajasthan,RajasthanDistrict,762363,8574,865,2036,4053,1754,731,sample_data.csv
2023-01-18,Gujarat,GujaratDistrict,789118,12650,1399,3680,5535,3077,358,sample_data.csv
2023-01-18,Madhya Pradesh,Madhya PradeshDistrict,628038,10514,2075,3033,4756,2126,599,sample_data.csv
2023-01-18,Bihar,BiharDistrict,578414,11316,2065,2737,4777,2665,1137,sample_data.csv
2023-01-18,Andhra Pradesh,Andhra PradeshDistrict,748072,8434,904,2256,3821,2045,312,sample_data.csv
2023-01-18,Telangana,TelanganaDistrict,278843,22773,3126,5198,10058,4939,2578,sample_data.csv
2023-01-18,Kerala,KeralaDistrict,899478,14753,2464,3004,7142,3263,1344,sample_data.csv
2023-01-18,Odisha,OdishaDistrict,131797,16857,2738,4056,7293,3808,1700,sample_data.csv
2023-01-18,Assam,AssamDistrict,323497,11343,1445,3209,4835,2775,524,sample_data.csv
2023-01-18,Punjab,PunjabDistrict,538646,23866,4667,6415,10772,5746,933,sample_data.csv
2023-01-18,Chhattisgarh,ChhattisgarhDistrict,423852,10372,1430,3073,4209,2242,848,sample_data.csv
2023-01-18,Haryana,HaryanaDistrict,922301,19388,3117,4705,9523,4649,511,sample_data.csv
2023-01-18,Jharkhand,JharkhandDistrict,982974,23699,4410,6545,10765,5442,947,sample_data.csv
2023-01-18,Uttarakhand,UttarakhandDistrict,776596,11380,1981,3198,5503,2753,0,sample_data.csv
2023-01-19,Maharashtra,MaharashtraDistrict,132272,23134,3222,4813,10438,5583,2300,sample_data.csv
2023-01-19,Uttar Pradesh,Uttar PradeshDistrict,442898,27736,4482,7849,13569,6796,0,sample_data.csv
2023-01-19,Karnataka,KarnatakaDistrict,733623,28576,5361,8087,13759,5886,844,sample_data.csv
2023-01-19,Tamil Nadu,Tamil NaduDistrict,575733,26781,3467,5358,11318,6272,3833,sample_data.csv
2023-01-19,Delhi,DelhiDistrict,772879,12451,2251,2741,5032,2628,2050,sample_data.csv
2023-01-19,West Bengal,West BengalDistrict,269524,25376,3229,5435,11820,5250,2871,sample_data.csv
2023-01-19,Rajasthan,RajasthanDistrict,720446,24853,4868,5188,11880,6067,1718,sample_data.csv
2023-01-19,Gujarat,GujaratDistrict,823413,11156,2031,2647,5482,2504,523,sample_data.csv
2023-01-19,Madhya Pradesh,Madhya PradeshDistrict,704252,12320,2022,2739,4935,2571,2075,sample_data.csv
2023-01-19,Bihar,BiharDistrict,669388,6887,820,1907,3262,1676,42,sample_data.csv
2023-01-19,Andhra Pradesh,Andhra PradeshDistrict,881329,22040,3889,6056,10940,5453,0,sample_data.csv
2023-01-19,Telangana,TelanganaDistrict,947996,22721,3833,6344,11241,5482,0,sample_data.csv
2023-01-19,Kerala,KeralaDistrict,189050,16395,3146,4517,8178,4058,0,sample_data.csv
2023-01-19,Odisha,OdishaDistrict,949702,18800,2890,4996,8414,4300,1090,sample_data.csv
2023-01-19,Assam,AssamDistrict,375168,20079,3182,4476,9321,5018,1264,sample_data.csv
2023-01-19,Punjab,PunjabDistrict,651162,23396,4459,6941,11351,5627,0,sample_data.csv
2023-01-19,Chhattisgarh,ChhattisgarhDistrict,267881,11749,2041,3119,5852,2458,320,sample_data.csv
2023-01-19,Haryana,HaryanaDistrict,554007,15646,1734,3598,6449,3221,2378,sample_data.csv
2023-01-19,Jharkhand,JharkhandDistrict,914432,25409,3532,6320,12272,5445,1372,sample_data.csv
2023-01-19,Uttarakhand,UttarakhandDistrict,849966,15431,2635,3616,6880,3852,1083,sample_data.csv
2023-01-20,Maharashtra,MaharashtraDistrict,551072,12265,1660,3224,5584,2957,500,sample_data.csv
2023-01-20,Uttar Pradesh,Uttar PradeshDistrict,367990,22223,3471,6493,9197,5224,1309,sample_data.csv
2023-01-20,Karnataka,KarnatakaDistrict,463305,13440,2297,3334,5476,2799,1831,sample_data.csv
2023-01-20,Tamil Nadu,Tamil NaduDistrict,585602,29492,5127,8104,12614,5909,2865,sample_data.csv
2023-01-20,Delhi,DelhiDistrict,410488,10890,1957,2931,5044,2455,460,sample_data.csv
2023-01-20,West Bengal,West BengalDistrict,636933,13822,1513,3581,6872,2855,514,sample_data.csv
2023-01-20,Rajasthan,RajasthanDistrict,514170,16429,2895,4799,6582,3288,1760,sample_data.csv
2023-01-20,Gujarat,GujaratDistrict,680922,22471,4477,6559,11056,5007,0,sample_data.csv
2023-01-20,Madhya Pradesh,Madhya PradeshDistrict,595680,14375,1620,3810,6283,3188,1094,sample_data.csv
2023-01-20,Bihar,BiharDistrict,285253,17579,1953,4879,8303,3798,599,sample_data.csv
2023-01-20,Andhra Pradesh,Andhra PradeshDistrict,999370,12177,1403,3173,5081,2871,1052,sample_data.csv
2023-01-20,Telangana,TelanganaDistrict,225307,18896,2489,4749,8446,4102,1599,sample_data.csv
2023-01-20,Kerala,KeralaDistrict,953760,12636,1371,3763,6281,3079,0,sample_data.csv
2023-01-20,Odisha,OdishaDistrict,497796,8504,1645,2520,4191,1869,0,sample_data.csv
2023-01-20,Assam,AssamDistrict,521794,22591,3129,4963,10111,5288,2229,sample_data.csv
2023-01-20,Punjab,PunjabDistrict,544837,15485,2337,4610,7346,3175,354,sample_data.csv
2023-01-20,Chhattisgarh,ChhattisgarhDistrict,333314,24176,2587,6792,11456,5500,428,sample_data.csv
2023-01-20,Haryana,HaryanaDistrict,322900,13297,1970,3128,6329,2673,1167,sample_data.csv
2023-01-20,Jharkhand,JharkhandDistrict,251013,18266,1839,4618,8129,3980,1539,sample_data.csv
2023-01-20,Uttarakhand,UttarakhandDistrict,200056,21227,2351,5230,8596,4754,2647,sample_data.csv
2023-01-21,Maharashtra,MaharashtraDistrict,542850,11020,1969,2229,5251,2360,1180,sample_data.csv
2023-01-21,Uttar Pradesh,Uttar PradeshDistrict,883816,16965,2118,4233,8323,3591,818,sample_data.csv
2023-01-21,Karnataka,KarnatakaDistrict,368883,16646,3132,4018,7682,3730,1216,sample_data.csv
2023-01-21,Tamil Nadu,Tamil NaduDistrict,512485,6966,741,1469,3059,1680,758,sample_data.csv
2023-01-21,Delhi,DelhiDistrict,411813,19571,2268,5513,8198,4150,1710,sample_data.csv
2023-01-21,West Bengal,West BengalDistrict,161389,4618,839,1069,2030,951,568,sample_data.csv
2023-01-21,Rajasthan,RajasthanDistrict,712160,5983,731,1685,2513,1365,420,sample_data.csv
2023-01-21,Gujarat,GujaratDistrict,799660,9132,1052,2086,3855,2231,960,sample_data.csv
2023-01-21,Madhya Pradesh,Madhya PradeshDistrict,580777,14901,2748,3830,7417,3028,626,sample_data.csv
2023-01-21,Bihar,BiharDistrict,146411,6791,975,1475,3178,1610,528,sample_data.csv
2023-01-21,Andhra Pradesh,Andhra PradeshDistrict,330554,15392,2509,4328,7628,3348,88,sample_data.csv
2023-01-21,Telangana,TelanganaDistrict,260367,8201,1477,1999,3820,1867,515,sample_data.csv
2023-01-21,Kerala,KeralaDistrict,319479,11048,1218,2595,5311,2478,664,sample_data.csv
2023-01-21,Odisha,OdishaDistrict,554569,6689,674,1379,2873,1571,866,sample_data.csv
2023-01-21,Assam,AssamDistrict,528792,10623,1777,2662,4349,2347,1265,sample_data.csv
2023-01-21,Punjab,PunjabDistrict,193609,9263,1779,2549,4609,2073,32,sample_data.csv
2023-01-21,Chhattisgarh,ChhattisgarhDistrict,161669,7902,1311,1927,3916,1705,354,sample_data.csv
2023-01-21,Haryana,HaryanaDistrict,746740,9964,1003,2377,4244,2437,906,sample_data.csv
2023-01-21,Jharkhand,JharkhandDistrict,294377,4616,485,1237,1921,1064,394,sample_data.csv
2023-01-21,Uttarakhand,UttarakhandDistrict,450357,10175,1802,2205,4715,2212,1043,sample_data.csv
2023-01-22,Maharashtra,MaharashtraDistrict,656413,11056,1965,2272,5421,2264,1099,sample_data.csv
2023-01-22,Uttar Pradesh,Uttar PradeshDistrict,530482,17663,2685,3834,8086,4122,1621,sample_data.csv
2023-01-22,Karnataka,KarnatakaDistrict,569027,11691,2279,3130,4950,2598,1013,sample_data.csv
2023-01-22,Tamil Nadu,Tamil NaduDistrict,199643,10765,1224,2220,4550,2212,1783,sample_data.csv
2023-01-22,Delhi,DelhiDistrict,280330,13903,1930,3753,6599,3060,491,sample_data.csv
2023-01-22,West Bengal,West BengalDistrict,231558,4336,629,1286,1766,896,388,sample_data.csv
2023-01-22,Rajasthan,RajasthanDistrict,218044,5846,712,1525,2511,1324,486,sample_data.csv
2023-01-22,Gujarat,GujaratDistrict,450396,4174,583,1083,1845,903,343,sample_data.csv
2023-01-22,Madhya Pradesh,Madhya PradeshDistrict,984892,5671,945,1629,2281,1275,486,sample_data.csv
2023-01-22,Bihar,BiharDistrict,421945,14678,2485,2990,6344,3631,1713,sample_data.csv
2023-01-22,Andhra Pradesh,Andhra PradeshDistrict,302895,7111,957,1595,2952,1643,921,sample_data.csv
2023-01-22,Telangana,TelanganaDistrict,125997,14794,2818,4182,7143,3059,410,sample_data.csv
2023-01-22,Kerala,KeralaDistrict,182399,8634,1476,2401,3919,1913,401,sample_data.csv
2023-01-22,Odisha,OdishaDistrict,857570,14244,1839,4163,6677,3280,124,sample_data.csv
2023-01-22,Assam,AssamDistrict,399173,5229,979,1190,2123,1086,830,sample_data.csv
2023-01-22,Punjab,PunjabDistrict,223277,9587,1721,2791,4699,2173,0,sample_data.csv
2023-01-22,Chhattisgarh,ChhattisgarhDistrict,824042,4642,854,1302,1919,944,477,sample_data.csv
2023-01-22,Haryana,HaryanaDistrict,530009,5934,627,1531,2556,1391,456,sample_data.csv
2023-01-22,Jharkhand,JharkhandDistrict,159728,4518,697,943,2024,926,625,sample_data.csv
2023-01-22,Uttarakhand,UttarakhandDistrict,436977,14353,2631,4300,6082,3297,674,sample_data.csv
2023-01-23,Maharashtra,MaharashtraDistrict,247182,30127,5003,7869,13227,6262,2769,sample_data.csv
2023-01-23,Uttar Pradesh,Uttar PradeshDistrict,893453,22198,3615,6156,9413,5445,1184,sample_data.csv
2023-01-23,Karnataka,KarnatakaDistrict,902689,14988,2959,3147,7097,3251,1493,sample_data.csv
2023-01-23,Tamil Nadu,Tamil NaduDistrict,203383,12345,2190,3086,4997,3047,1215,sample_data.csv
2023-01-23,Delhi,DelhiDistrict,369621,14485,2062,3814,6505,2958,1208,sample_data.csv
2023-01-23,West Bengal,West BengalDistrict,431138,14444,2450,3927,6893,2929,695,sample_data.csv
2023-01-23,Rajasthan,RajasthanDistrict,717750,19756,2598,5081,8834,4443,1398,sample_data.csv
2023-01-23,Gujarat,GujaratDistrict,162136,17308,3320,3503,8590,3476,1739,sample_data.csv
2023-01-23,Madhya Pradesh,Madhya PradeshDistrict,915404,16075,3102,3548,7436,3353,1738,sample_data.csv
2023-01-23,Bihar,BiharDistrict,454095,13039,2189,3885,6110,2878,166,sample_data.csv
2023-01-23,Andhra Pradesh,Andhra PradeshDistrict,598765,18651,3343,4956,8134,4061,1500,sample_data.csv
2023-01-23,Telangana,TelanganaDistrict,130698,6719,1259,1985,3225,1426,83,sample_data.csv
2023-01-23,Kerala,KeralaDistrict,600005,20359,2707,5868,9955,4297,239,sample_data.csv
2023-01-23,Odisha,OdishaDistrict,767025,8734,939,1935,3904,2003,892,sample_data.csv
2023-01-23,Assam,AssamDistrict,657775,19632,3906,4796,8534,4379,1923,sample_data.csv
2023-01-23,Punjab,PunjabDistrict,100112,24761,4304,5410,11126,6189,2036,sample_data.csv
2023-01-23,Chhattisgarh,ChhattisgarhDistrict,454654,10792,1687,2992,4662,2159,979,sample_data.csv
2023-01-23,Haryana,HaryanaDistrict,963676,14146,2300,3119,6442,3045,1540,sample_data.csv
2023-01-23,Jharkhand,JharkhandDistrict,274854,18489,3044,5118,8335,3982,1054,sample_data.csv
2023-01-23,Uttarakhand,UttarakhandDistrict,451406,21035,4121,5962,9428,4838,807,sample_data.csv
2023-01-24,Maharashtra,MaharashtraDistrict,773329,32511,5763,8276,14956,6928,2351,sample_data.csv
2023-01-24,Uttar Pradesh,Uttar PradeshDistrict,860320,30630,5240,7832,12652,7054,3092,sample_data.csv
2023-01-24,Karnataka,KarnatakaDistrict,941491,8770,1076,2210,3539,1894,1127,sample_data.csv
2023-01-24,Tamil Nadu,Tamil NaduDistrict,822745,28540,3424,5846,13920,6573,2201,sample_data.csv
2023-01-24,Delhi,DelhiDistrict,432431,27345,4089,8012,11737,6180,1416,sample_data.csv
2023-01-24,West Bengal,West BengalDistrict,469895,8556,923,2191,4204,1790,371,sample_data.csv
2023-01-24,Rajasthan,RajasthanDistrict,303473,10331,1496,2222,4981,2372,756,sample_data.csv
2023-01-24,Gujarat,GujaratDistrict,314906,10296,1925,2546,5130,2100,520,sample_data.csv
2023-01-24,Madhya Pradesh,Madhya PradeshDistrict,972768,20560,3924,4132,9300,4500,2628,sample_data.csv
2023-01-24,Bihar,BiharDistrict,525063,7146,1146,1650,3556,1550,390,sample_data.csv
2023-01-24,Andhra Pradesh,Andhra PradeshDistrict,928814,7105,807,1664,3442,1441,558,sample_data.csv
2023-01-24,Telangana,TelanganaDistrict,722064,24021,3746,4812,9855,5550,3804,sample_data.csv
2023-01-24,Kerala,KeralaDistrict,813694,23483,3572,5761,10480,5429,1813,sample_data.csv
2023-01-24,Odisha,OdishaDistrict,662752,10086,1897,2497,4810,2051,728,sample_data.csv
2023-01-24,Assam,AssamDistrict,751169,20735,2563,5703,9766,5094,172,sample_data.csv
2023-01-24,Punjab,PunjabDistrict,187802,22993,2338,5472,9762,5258,2501,sample_data.csv
2023-01-24,Chhattisgarh,ChhattisgarhDistrict,145455,19917,2437,5244,9672,4175,826,sample_data.csv
2023-01-24,Haryana,HaryanaDistrict,711990,20975,2726,5997,10186,4772,20,sample_data.csv
2023-01-24,Jharkhand,JharkhandDistrict,162014,15160,2591,4046,7526,3570,18,sample_data.csv
2023-01-24,Uttarakhand,UttarakhandDistrict,832417,11609,1292,2886,4778,2839,1106,sample_data.csv
2023-01-25,Maharashtra,MaharashtraDistrict,398870,33586,6008,7247,15872,8017,2450,sample_data.csv
2023-01-25,Uttar Pradesh,Uttar PradeshDistrict,503633,32415,4082,7612,14477,6565,3761,sample_data.csv
2023-01-25,Karnataka,KarnatakaDistrict,452373,31081,3392,8368,15451,6335,927,sample_data.csv
2023-01-25,Tamil Nadu,Tamil NaduDistrict,185286,18170,2905,4802,8138,3768,1462,sample_data.csv
2023-01-25,Delhi,DelhiDistrict,469843,32821,4530,7548,15126,7930,2217,sample_data.csv
2023-01-25,West Bengal,West BengalDistrict,712626,9863,994,2206,3999,2107,1551,sample_data.csv
2023-01-25,Rajasthan,RajasthanDistrict,929482,8206,1478,2369,3698,1977,162,sample_data.csv
2023-01-25,Gujarat,GujaratDistrict,222379,11230,1987,2760,5086,2716,668,sample_data.csv
